,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Airport ID_x,Name_x,City,Country_x,IATA_x,ICAO_x,source_latitude,source_longitude,Altitude_x,TimeZone_x,DST_x,Tz Database Time Zone_x,Continent,Airport ID_y,Name_y,Destination City,Country_y,IATA_y,ICAO_y,destination_latitude,destination_longitude,Altitude_y,TimeZone_y,DST_y,Tz Database Time Zone_y,Destination Continent
28505,AC,330,MUC,346,YUL,146,Y,0.0,333,346.0,Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1487.0,1,E,Europe/Berlin,Europe,146.0,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118.0,-5,A,America/Toronto,North America
28515,DL,2009,AMS,580,YUL,146,Y,0.0,M11,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe,146.0,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118.0,-5,A,America/Toronto,North America
28518,LH,3320,BRU,302,YUL,146,Y,0.0,333,302.0,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.90140152,4.48443985,184.0,1,E,Europe/Brussels,Europe,146.0,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118.0,-5,A,America/Toronto,North America
28519,SN,1531,BRU,302,YUL,146,Y,0.0,333,302.0,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.90140152,4.48443985,184.0,1,E,Europe/Brussels,Europe,146.0,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118.0,-5,A,America/Toronto,North America
28564,AZ,596,CDG,1382,YUL,146,Y,0.0,744 343,1382.0,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392.0,1,E,Europe/Paris,Europe,146.0,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118.0,-5,A,America/Toronto,North America
28565,DL,2009,CDG,1382,YUL,146,Y,0.0,744 343,1382.0,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392.0,1,E,Europe/Paris,Europe,146.0,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118.0,-5,A,America/Toronto,North America
28566,LH,3320,CDG,1382,YUL,146,Y,0.0,77W,1382.0,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392.0,1,E,Europe/Paris,Europe,146.0,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118.0,-5,A,America/Toronto,North America
28570,LH,3320,FRA,340,YUL,146,Y,0.0,333,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,146.0,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118.0,-5,A,America/Toronto,North America
28571,AA,24,LHR,507,YUL,146,Y,0.0,777,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,146.0,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118.0,-5,A,America/Toronto,North America
28573,AY,2350,LHR,507,YUL,146,Y,0.0,777,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,146.0,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118.0,-5,A,America/Toronto,North America
28575,IB,2822,LHR,507,YUL,146,Y,0.0,777,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,146.0,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118.0,-5,A,America/Toronto,North America
28576,LH,3320,LHR,507,YUL,146,Y,0.0,77W,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,146.0,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118.0,-5,A,America/Toronto,North America
28586,AA,24,AMM,2170,YUL,146,Y,0.0,330,2170.0,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.72260094,35.99319839,2395.0,2,E,Asia/Amman,Asia,146.0,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118.0,-5,A,America/Toronto,North America
29243,LH,3320,EWR,3494,SNN,603,Y,0.0,752,3494.0,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.69250107,-74.16870117,18.0,-5,A,America/New_York,North America,603.0,Shannon Airport,Shannon,Ireland,SNN,EINN,52.702,-8.92482,46.0,0,E,Europe/Dublin,Europe
30141,LH,3320,EWR,3494,BFS,465,Y,0.0,752,3494.0,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.69250107,-74.16870117,18.0,-5,A,America/New_York,North America,465.0,Belfast International Airport,Belfast,United Kingdom,BFS,EGAA,54.65750122,-6.215829849,268.0,0,E,Europe/London,Europe
30318,DE,1868,MCO,3878,GLA,534,Y,0.0,330,3878.0,Orlando International Airport,Orlando,United States,MCO,KMCO,28.42939949,-81.30899811,96.0,-5,A,America/New_York,North America,534.0,Glasgow International Airport,Glasgow,United Kingdom,GLA,EGPF,55.87189865,-4.433060169,26.0,0,E,Europe/London,Europe
30319,DL,2009,MCO,3878,GLA,534,Y,0.0,744,3878.0,Orlando International Airport,Orlando,United States,MCO,KMCO,28.42939949,-81.30899811,96.0,-5,A,America/New_York,North America,534.0,Glasgow International Airport,Glasgow,United Kingdom,GLA,EGPF,55.87189865,-4.433060169,26.0,0,E,Europe/London,Europe
30329,QF,4089,DXB,2188,GLA,534,Y,0.0,77W 77L,2188.0,Dubai International Airport,Dubai,United Arab Emirates,DXB,OMDB,25.25279999,55.36439896,62.0,4,U,Asia/Dubai,Asia,534.0,Glasgow International Airport,Glasgow,United Kingdom,GLA,EGPF,55.87189865,-4.433060169,26.0,0,E,Europe/London,Europe
30359,LH,3320,EWR,3494,GLA,534,Y,0.0,752,3494.0,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.69250107,-74.16870117,18.0,-5,A,America/New_York,North America,534.0,Glasgow International Airport,Glasgow,United Kingdom,GLA,EGPF,55.87189865,-4.433060169,26.0,0,E,Europe/London,Europe
30552,QF,4089,DXB,2188,NCL,521,Y,0.0,77W,2188.0,Dubai International Airport,Dubai,United Arab Emirates,DXB,OMDB,25.25279999,55.36439896,62.0,4,U,Asia/Dubai,Asia,521.0,Newcastle Airport,Newcastle,United Kingdom,NCL,EGNT,55.03749847,-1.691669941,266.0,0,E,Europe/London,Europe
30919,BA,1355,JFK,3797,LCY,503,Y,0.0,318,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,503.0,London City Airport,London,United Kingdom,LCY,EGLC,51.505299,0.055278,19.0,0,E,Europe/London,Europe
30920,IB,2822,JFK,3797,LCY,503,Y,0.0,318,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,503.0,London City Airport,London,United Kingdom,LCY,EGLC,51.505299,0.055278,19.0,0,E,Europe/London,Europe
31110,KQ,3126,NBO,4059,JED,2072,Y,0.0,320,4059.0,Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,HKJK,-1.319239974,36.92779922,5330.0,3,N,Africa/Nairobi,Africa,2072.0,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,48.0,3,U,Asia/Riyadh,Asia
31143,AF,137,CDG,1382,JED,2072,Y,0.0,333,1382.0,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392.0,1,E,Europe/Paris,Europe,2072.0,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,48.0,3,U,Asia/Riyadh,Asia
31145,AZ,596,FCO,1555,JED,2072,Y,0.0,320,1555.0,Leonardo da VinciFiumicino Airport,Rome,Italy,FCO,LIRF,41.8002778,12.2388889,13.0,1,E,Europe/Rome,Europe,2072.0,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,48.0,3,U,Asia/Riyadh,Asia
31147,AC,330,FRA,340,JED,2072,Y,0.0,333,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,2072.0,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,48.0,3,U,Asia/Riyadh,Asia
31148,ET,2220,FRA,340,JED,2072,Y,0.0,333,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,2072.0,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,48.0,3,U,Asia/Riyadh,Asia
31150,SK,4319,FRA,340,JED,2072,Y,0.0,333,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,2072.0,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,48.0,3,U,Asia/Riyadh,Asia
31152,UA,5209,FRA,340,JED,2072,Y,0.0,333,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,2072.0,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,48.0,3,U,Asia/Riyadh,Asia
31159,AZ,596,MXP,1524,JED,2072,Y,0.0,320,1524.0,Malpensa International Airport,Milano,Italy,MXP,LIMC,45.6306,8.72811,768.0,1,E,Europe/Rome,Europe,2072.0,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,48.0,3,U,Asia/Riyadh,Asia
31224,AC,330,ADD,1107,JED,2072,Y,0.0,333,1107.0,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,ADD,HAAB,8.977890015,38.79930115,7630.0,3,U,Africa/Addis_Ababa,Africa,2072.0,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,48.0,3,U,Asia/Riyadh,Asia
31227,SK,4319,ADD,1107,JED,2072,Y,0.0,333,1107.0,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,ADD,HAAB,8.977890015,38.79930115,7630.0,3,U,Africa/Addis_Ababa,Africa,2072.0,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,48.0,3,U,Asia/Riyadh,Asia
31229,UA,5209,ADD,1107,JED,2072,Y,0.0,333,1107.0,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,ADD,HAAB,8.977890015,38.79930115,7630.0,3,U,Africa/Addis_Ababa,Africa,2072.0,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,48.0,3,U,Asia/Riyadh,Asia
31324,AZ,596,FCO,1555,RUH,2082,Y,0.0,320,1555.0,Leonardo da VinciFiumicino Airport,Rome,Italy,FCO,LIRF,41.8002778,12.2388889,13.0,1,E,Europe/Rome,Europe,2082.0,King Khaled International Airport,Riyadh,Saudi Arabia,RUH,OERK,24.95759964,46.69879913,2049.0,3,U,Asia/Riyadh,Asia
31329,IB,2822,LHR,507,RUH,2082,Y,0.0,777 744,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,2082.0,King Khaled International Airport,Riyadh,Saudi Arabia,RUH,OERK,24.95759964,46.69879913,2049.0,3,U,Asia/Riyadh,Asia
31331,AZ,596,MXP,1524,RUH,2082,Y,0.0,320,1524.0,Malpensa International Airport,Milano,Italy,MXP,LIMC,45.6306,8.72811,768.0,1,E,Europe/Rome,Europe,2082.0,King Khaled International Airport,Riyadh,Saudi Arabia,RUH,OERK,24.95759964,46.69879913,2049.0,3,U,Asia/Riyadh,Asia
32080,AA,24,LHR,507,BAH,2057,Y,0.0,777,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,2057.0,Bahrain International Airport,Bahrain,Bahrain,BAH,OBBI,26.27079964,50.63359833,6.0,3,U,Asia/Bahrain,Asia
32083,IB,2822,LHR,507,BAH,2057,Y,0.0,777,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,2057.0,Bahrain International Airport,Bahrain,Bahrain,BAH,OBBI,26.27079964,50.63359833,6.0,3,U,Asia/Bahrain,Asia
32398,QF,4089,DXB,2188,BHX,469,Y,0.0,77W,2188.0,Dubai International Airport,Dubai,United Arab Emirates,DXB,OMDB,25.25279999,55.36439896,62.0,4,U,Asia/Dubai,Asia,469.0,Birmingham International Airport,Birmingham,United Kingdom,BHX,EGBB,52.45389938,-1.748029947,327.0,0,E,Europe/London,Europe
32441,LH,3320,EWR,3494,BHX,469,Y,0.0,752,3494.0,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.69250107,-74.16870117,18.0,-5,A,America/New_York,North America,469.0,Birmingham International Airport,Birmingham,United Kingdom,BHX,EGBB,52.45389938,-1.748029947,327.0,0,E,Europe/London,Europe
32607,DY,3737,JFK,3797,BGO,636,Y,0.0,788,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,636.0,Bergen Airport Flesland,Bergen,Norway,BGO,ENBR,60.29339981,5.218140125,170.0,1,E,Europe/Oslo,Europe
32846,NT,1539,LPA,1054,AGA,1064,Y,0.0,AT7,1054.0,Gran Canaria Airport,Gran Canaria,Spain,LPA,GCLP,27.93190002,-15.38659954,78.0,0,E,Atlantic/Canary,Europe,1064.0,Al Massira Airport,Agadir,Morocco,AGA,GMAD,30.32500076,-9.413069725,250.0,0,N,Africa/Casablanca,Africa
32874,NT,1539,LPA,1054,EUN,5672,Y,0.0,AT7,1054.0,Gran Canaria Airport,Gran Canaria,Spain,LPA,GCLP,27.93190002,-15.38659954,78.0,0,E,Atlantic/Canary,Europe,5672.0,Hassan I Airport,El Aaiún,Western Sahara,EUN,GMML,27.151699,-13.2192,207.0,0,N,Africa/El_Aaiun,Africa
33110,LX,4559,ZRH,1678,RMF,4197,Y,0.0,320,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe,4197.0,Marsa Alam International Airport,Marsa Alam,Egypt,RMF,HEMA,25.5571003,34.58369827,251.0,2,U,Africa/Cairo,Africa
33220,A3,96,ATH,3941,PHL,3752,Y,0.0,332,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,3752.0,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.87189865,-75.2410965,36.0,-5,A,America/New_York,North America
33224,AF,137,CDG,1382,PHL,3752,Y,0.0,752,1382.0,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392.0,1,E,Europe/Paris,Europe,3752.0,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.87189865,-75.2410965,36.0,-5,A,America/New_York,North America
33237,IB,2822,LHR,507,PHL,3752,Y,0.0,777 767,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,3752.0,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.87189865,-75.2410965,36.0,-5,A,America/New_York,North America
33240,TP,4869,LIS,1638,PHL,3752,Y,0.0,752,1638.0,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,LPPT,38.7813,-9.13592,374.0,0,E,Europe/Lisbon,Europe,3752.0,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.87189865,-75.2410965,36.0,-5,A,America/New_York,North America
33462,AI,218,ZRH,1678,BOM,2997,Y,0.0,333,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe,2997.0,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.08869934,72.86789703,39.0,5.5,N,Asia/Calcutta,Asia
33464,9W,3000,NBO,4059,BOM,2997,Y,0.0,772 763,4059.0,Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,HKJK,-1.319239974,36.92779922,5330.0,3,N,Africa/Nairobi,Africa,2997.0,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.08869934,72.86789703,39.0,5.5,N,Asia/Calcutta,Asia
33480,AI,218,MUC,346,BOM,2997,Y,0.0,333,346.0,Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1487.0,1,E,Europe/Berlin,Europe,2997.0,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.08869934,72.86789703,39.0,5.5,N,Asia/Calcutta,Asia
33483,KL,3090,AMS,580,BOM,2997,Y,0.0,76W,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe,2997.0,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.08869934,72.86789703,39.0,5.5,N,Asia/Calcutta,Asia
33485,SN,1531,BRU,302,BOM,2997,Y,0.0,333 332,302.0,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.90140152,4.48443985,184.0,1,E,Europe/Brussels,Europe,2997.0,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.08869934,72.86789703,39.0,5.5,N,Asia/Calcutta,Asia
33488,AI,218,CAI,1128,BOM,2997,Y,0.0,738,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa,2997.0,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.08869934,72.86789703,39.0,5.5,N,Asia/Calcutta,Asia
33516,AI,218,FRA,340,BOM,2997,Y,0.0,744,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,2997.0,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.08869934,72.86789703,39.0,5.5,N,Asia/Calcutta,Asia
33519,AA,24,LHR,507,BOM,2997,Y,0.0,777,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,2997.0,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.08869934,72.86789703,39.0,5.5,N,Asia/Calcutta,Asia
33526,AI,218,JNB,813,BOM,2997,Y,0.0,332,813.0,OR Tambo International Airport,Johannesburg,South Africa,JNB,FAOR,-26.1392,28.246,5558.0,2,U,Africa/Johannesburg,Africa,2997.0,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.08869934,72.86789703,39.0,5.5,N,Asia/Calcutta,Asia
33674,AI,218,ADD,1107,BOM,2997,Y,0.0,752,1107.0,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,ADD,HAAB,8.977890015,38.79930115,7630.0,3,U,Africa/Addis_Ababa,Africa,2997.0,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.08869934,72.86789703,39.0,5.5,N,Asia/Calcutta,Asia
33676,AI,218,MRU,893,BOM,2997,Y,0.0,332,893.0,Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,MRU,FIMP,-20.430201,57.683601,186.0,4,N,Indian/Mauritius,Africa,2997.0,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.08869934,72.86789703,39.0,5.5,N,Asia/Calcutta,Asia
33687,AI,218,ZRH,1678,DEL,3093,Y,0.0,333,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe,3093.0,Indira Gandhi International Airport,Delhi,India,DEL,VIDP,28.5665,77.103104,777.0,5.5,N,Asia/Calcutta,Asia
33709,AI,218,MUC,346,DEL,3093,Y,0.0,346,346.0,Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1487.0,1,E,Europe/Berlin,Europe,3093.0,Indira Gandhi International Airport,Delhi,India,DEL,VIDP,28.5665,77.103104,777.0,5.5,N,Asia/Calcutta,Asia
33713,SN,1531,BRU,302,DEL,3093,Y,0.0,333,302.0,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.90140152,4.48443985,184.0,1,E,Europe/Brussels,Europe,3093.0,Indira Gandhi International Airport,Delhi,India,DEL,VIDP,28.5665,77.103104,777.0,5.5,N,Asia/Calcutta,Asia
33755,AZ,596,FCO,1555,DEL,3093,Y,0.0,333,1555.0,Leonardo da VinciFiumicino Airport,Rome,Italy,FCO,LIRF,41.8002778,12.2388889,13.0,1,E,Europe/Rome,Europe,3093.0,Indira Gandhi International Airport,Delhi,India,DEL,VIDP,28.5665,77.103104,777.0,5.5,N,Asia/Calcutta,Asia
33761,AA,24,LHR,507,DEL,3093,Y,0.0,777,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,3093.0,Indira Gandhi International Airport,Delhi,India,DEL,VIDP,28.5665,77.103104,777.0,5.5,N,Asia/Calcutta,Asia
33765,AI,218,VIE,1613,DEL,3093,Y,0.0,767,1613.0,Vienna International Airport,Vienna,Austria,VIE,LOWW,48.11029816,16.56970024,600.0,1,E,Europe/Vienna,Europe,3093.0,Indira Gandhi International Airport,Delhi,India,DEL,VIDP,28.5665,77.103104,777.0,5.5,N,Asia/Calcutta,Asia
33766,OS,491,VIE,1613,DEL,3093,Y,0.0,767 763,1613.0,Vienna International Airport,Vienna,Austria,VIE,LOWW,48.11029816,16.56970024,600.0,1,E,Europe/Vienna,Europe,3093.0,Indira Gandhi International Airport,Delhi,India,DEL,VIDP,28.5665,77.103104,777.0,5.5,N,Asia/Calcutta,Asia
33932,AI,218,ADD,1107,DEL,3093,Y,0.0,763,1107.0,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,ADD,HAAB,8.977890015,38.79930115,7630.0,3,U,Africa/Addis_Ababa,Africa,3093.0,Indira Gandhi International Airport,Delhi,India,DEL,VIDP,28.5665,77.103104,777.0,5.5,N,Asia/Calcutta,Asia
33934,AI,218,MRU,893,DEL,3093,Y,0.0,332,893.0,Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,MRU,FIMP,-20.430201,57.683601,186.0,4,N,Indian/Mauritius,Africa,3093.0,Indira Gandhi International Airport,Delhi,India,DEL,VIDP,28.5665,77.103104,777.0,5.5,N,Asia/Calcutta,Asia
33987,UA,5209,ZRH,1678,BOS,3448,Y,0.0,333,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe,3448.0,General Edward Lawrence Logan International Airport,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20.0,-5,A,America/New_York,North America
33997,UA,5209,MUC,346,BOS,3448,Y,0.0,333,346.0,Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1487.0,1,E,Europe/Berlin,Europe,3448.0,General Edward Lawrence Logan International Airport,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20.0,-5,A,America/New_York,North America
34018,KL,3090,AMS,580,BOS,3448,Y,0.0,330,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe,3448.0,General Edward Lawrence Logan International Airport,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20.0,-5,A,America/New_York,North America
34052,AZ,596,CDG,1382,BOS,3448,Y,0.0,744,1382.0,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392.0,1,E,Europe/Paris,Europe,3448.0,General Edward Lawrence Logan International Airport,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20.0,-5,A,America/New_York,North America
34055,UA,5209,DUB,599,BOS,3448,Y,0.0,332 330,599.0,Dublin Airport,Dublin,Ireland,DUB,EIDW,53.421299,-6.27007,242.0,0,E,Europe/Dublin,Europe,3448.0,General Edward Lawrence Logan International Airport,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20.0,-5,A,America/New_York,North America
34057,DL,2009,FCO,1555,BOS,3448,Y,0.0,330 332,1555.0,Leonardo da VinciFiumicino Airport,Rome,Italy,FCO,LIRF,41.8002778,12.2388889,13.0,1,E,Europe/Rome,Europe,3448.0,General Edward Lawrence Logan International Airport,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20.0,-5,A,America/New_York,North America
